;Stopkode;Pos.nr.;Kode til stoppunkt;Short name;Længdegrad;Breddegrad;Long name;GPS-radius;Oprettet;UTM32_Easting;UTM32_Northing
6740;75110042;1;751100421;ØSTERMØLLE;10,15890499;56,24016500;Øster Møllevej/Randersvej (Aarhus Kom);50;05/07/2022;571827;6233413
6741;75110042;2;751100422;ØSTERMØLLE;10,15868400;56,23991000;Øster Møllevej/Randersvej (Aarhus Kom);50;05/07/2022;571814;6233385
6742;75110050;1;751100501;SKØDSTRUP;10,30733500;56,26249900;Skødstrup Kirke/Grenåvej (Aarhus Kom);50;05/07/2022;580979;6236063
6743;75110050;2;751100502;SKØDSTRUP;10,30670600;56,26189300;Skødstrup Kirke/Grenåvej (Aarhus Kom);50;05/07/2022;580941;6235995
6744;75110051;1;751100511;TJØRNEHEGN;10,30885699;56,26468700;Tjørnehegnet/Grenåvej (Aarhus Kom);50;05/07/2022;581069;6236309
6745;75110051;2;751100512;TJØRNEHEGN;10,30850200;56,26457000;Tjørnehegnet/Grenåvej (Aarhus Kom);50;05/07/2022;581047;6236295
6746;75110052;1;751100521;VIOLSKRÆNT;10,31071800;56,27111300;Violskrænten/Grenåvej (Aarhus Kom);50;05/07/2022;581170;6237026
6747;75110052;2;751100522;VIOLSKRÆNT;10,31031199;56,27064500;Violskrænten/Grenåvej (Aarhus Kom);50;05/07/2022;581146;6236974
6748;75110053;1;751100531;SOLVÆNGET;10,31212000;56,27301700;NEDLAGT 25/6-23 Solvænget/Grenåvej (Aarhus Kom);50;05/07/2022;581253;6237240
6749;75110053;2;751100532;SOLVÆNGET;10,31189601;56,27301800;NEDLAGT 25/6-23 Solvænget/Grenåvej (Aarhus Kom);50;05/07/2022;581239;6237240
6750;75110054;1;751100541;BAKKETOFT;10,30430900;56,25777400;Bakketoften/Grenåvej (Aarhus Kom);50;05/07/2022;580801;6235534
6751;75110054;2;751100542;BAKKETOFT;10,30361747;56,25639590;NEDLAGT 25/6-23 Bakketoften/Grenåvej (Aarhus Kom);50;05/07/2022;580762;6235380
6752;75110055;1;751100551;ENGSKOV;10,30620468;56,26054820;NEDLAGT 25/6-23Engskovtoften/Grenåvej (Aarhus Kom);50;05/07/2022;580913;6235845
6753;75110055;2;751100552;ENGSKOV;10,30510799;56,25945800;Engskovtoften/Grenåvej (Aarhus Kom);50;05/07/2022;580847;6235722
6754;75110080;1;751100801;SILKRING;10,18244900;56,15539500;Silkeborgvej/Vestre Ringgade (Aarhus Kom);50;05/07/2022;573448;6224004
6755;75110080;2;751100802;SILKRING;10,18306600;56,15678100;Silkeborgvej/Vestre Ringgade (Aarhus Kom);50;05/07/2022;573484;6224159
6756;75110080;3;751100803;SILKRING;10,18167079;56,15635417;Vestre Ringgade/Silkeborgvej (Aarhus Kom);50;05/07/2022;573398;6224110
6757;75110080;4;751100804;SILKRING;10,18092563;56,15611733;Vestre Ringgade/Silkeborgvej (Aarhus Kom);50;05/07/2022;573352;6224083
6758;75110100;1;751101001;TRANBJST;10,13614901;56,09539342;Tranbjerg Stationsvej/Tranbjerg Hovedgade (Aarhus);50;05/07/2022;570682;6217278
6759;75110100;2;751101002;TRANBJST;10,13678831;56,09615476;Tranbjerg Stationsvej/Tranbjerg Hovedgade (Aarhus);50;05/07/2022;570721;6217363
6760;75110120;1;751101201;BORUM;10,01357000;56,18709000;Borum/Langelinie (Aarhus Kom);50;05/07/2022;562907;6227364
6761;75110120;2;751101202;BORUM;10,01356501;56,18701500;Borum/Langelinie (Aarhus Kom);50;05/07/2022;562906;6227356
6762;75110130;1;751101301;AJSTRUPSK;10,23882499;56,03934400;Ajstrup Gl. Skole/Ajstrup Strandvej (Aarhus Kom);50;05/07/2022;577182;6211150
6763;75110130;2;751101302;AJSTRUPSK;10,23875699;56,03941900;Ajstrup Gl. Skole/Ajstrup Strandvej (Aarhus Kom);50;05/07/2022;577177;6211158
6764;75110131;2;751101312;ELLE;10,23755324;56,04010694;NEDLAGT Ellemosevej v/Ajstrup skole;50;05/07/2022;577101;6211234
6765;75110132;1;751101321;AJSTRUP26;10,24972100;56,03932400;Ajstrup Strandvej nr. 26 (Aarhus Kom);50;05/07/2022;577860;6211160
6766;75110132;2;751101322;AJSTRUP26;10,24951300;56,03938400;Ajstrup Strandvej nr. 26 (Aarhus Kom);50;05/07/2022;577847;6211167
6767;75110133;1;751101331;ØRNEVÆNGET;10,26284600;56,04171900;Ørnevænget/Ajstrup Strandvej (Aarhus Kom);50;05/07/2022;578673;6211442
6768;75110133;2;751101332;ØRNEVÆNGET;10,26291401;56,04181300;Ørnevænget/Ajstrup Strandvej (Aarhus Kom);50;05/07/2022;578677;6211452
6769;75110140;1;751101401;RUGVÆNGET;10,19573700;56,04164600;NEDLAGT 25/6-23Rugvænget/Fløjstrupvej (Aarhus Kom);50;05/07/2022;574493;6211359
6770;75110140;2;751101402;RUGVÆNGET;10,19510899;56,04133900;NEDLAGT 25/6-23Rugvænget/Fløjstrupvej (Aarhus Kom);50;05/07/2022;574454;6211324
6771;75110141;1;751101411;HAVREVÆNG;10,19993400;56,04291100;Havrevænget/Fløjstrupvej (Aarhus Kom);50;05/07/2022;574752;6211504
6772;75110141;2;751101412;HAVREVÆNG;10,19988600;56,04279200;Havrevænget/Fløjstrupvej (Aarhus Kom);50;05/07/2022;574749;6211491
6773;75110142;1;751101421;MAJSVÆNGET;10,20400201;56,04367400;Majsvænget/Fløjstrupvej (Aarhus Kom);50;05/07/2022;575004;6211594
6774;75110142;2;751101422;MAJSVÆNGET;10,20384100;56,04354700;Majsvænget/Fløjstrupvej (Aarhus Kom);50;05/07/2022;574994;6211579
6775;75110143;1;751101431;MALLINGGÅR;10,20718600;56,04391000;Mallinggårdsvej/Fløjstrupvej (Aarhus Kom);50;05/07/2022;575202;6211623
6776;75110143;2;751101432;MALLINGGÅR;10,20700399;56,04382500;Mallinggårdsvej/Fløjstrupvej (Aarhus Kom);50;05/07/2022;575190;6211614
6777;75110150;1;751101501;HAVVÆNGET;10,26991000;56,03914600;Havvænget/Ajstrup Strandvej (Aarhus Kom);50;05/07/2022;579119;6211163
6778;75110150;2;751101502;HAVVÆNGET;10,27003000;56,03920600;Havvænget/Ajstrup Strandvej (Aarhus Kom);50;05/07/2022;579126;6211170
6779;75110152;1;751101521;AHORNVÆNG;10,26894900;56,03572800;Ahornvænget/Ajstrup Strandvej (Aarhus Kom);50;05/07/2022;579066;6210782
6780;75110152;2;751101522;AHORNVÆNG;10,26922299;56,03623900;Ahornvænget/Ajstrup Strandvej (Aarhus Kom);50;05/07/2022;579082;6210839
6781;75110153;1;751101531;LINDEVÆNG;10,26857500;56,03359100;Lindevænget/Ajstrup Strandvej (Aarhus Kom);50;05/07/2022;579047;6210543
6782;75110153;2;751101532;LINDEVÆNG;10,26872600;56,03359200;Lindevænget/Ajstrup Strandvej (Aarhus Kom);50;05/07/2022;579056;6210544
6783;75110154;1;751101541;STRANDLOD;10,26529000;56,03011800;Strandlodsvej/Ajstrup Strandvej (Aarhus Kom);50;05/07/2022;578849;6210153
6784;75110154;2;751101542;STRANDLOD;10,26536100;56,03005300;Strandlodsvej/Ajstrup Strandvej (Aarhus Kom);50;05/07/2022;578854;6210146
6785;75110155;1;751101551;NORSMINVEJ;10,26084100;56,02572500;Norsmindevej (Aarhus Kom);50;05/07/2022;578581;6209659
6786;75110155;2;751101552;NORSMINVEJ;10,26104200;56,02574100;Norsmindevej (Aarhus Kom);50;05/07/2022;578593;6209661
6787;75110160;1;751101601;AJSTRUPVEJ;10,19335099;56,03839300;Ajstrupvej/Bredgade (Aarhus Kom);50;05/07/2022;574350;6210994
6788;75110161;1;751101611;JENSIBSEN;10,19099700;56,03571100;Jens Ibsens Vej/Bredgade (Aarhus Kom);50;05/07/2022;574209;6210693
6789;75110161;2;751101612;JENSIBSEN;10,19040700;56,03495000;Jens Ibsens Vej/Bredgade (Aarhus Kom);50;05/07/2022;574174;6210608
6790;75110162;1;751101621;BANEVOLDEN;10,18656501;56,03169700;Banevolden/Bredgade (Aarhus Kom);50;05/07/2022;573940;6210242
6791;75110162;2;751101622;BANEVOLDEN;10,18722800;56,03202500;Banevolden/Bredgade (Aarhus Kom);50;05/07/2022;573981;6210279
6792;75110163;1;751101631;SYNNEDRUP;10,18039600;56,02281900;Synnedrupvej/Oddervej (Aarhus Kom);50;05/07/2022;573573;6209247
6793;75110163;2;751101632;SYNNEDRUP;10,18115499;56,02376300;Synnedrupvej/Oddervej (Aarhus Kom);50;05/07/2022;573618;6209353
6794;75110170;1;751101701;BROBJERG;10,26364800;56,20585100;Brobjergparken/Grenåvej (Aarhus Kom);50;05/07/2022;578389;6229709
6795;75110170;2;751101702;BROBJERG;10,26222300;56,20585000;Brobjergparken/Grenåvej (Aarhus Kom);50;05/07/2022;578300;6229707
6796;75110180;1;751101801;MALLINGKIR;10,19354200;56,04066900;Malling Kirke (Aarhus Kom);50;05/07/2022;574358;6211248
6797;75110180;2;751101802;MALLINGKIR;10,19367600;56,03969400;Malling Kirke (Aarhus Kom);50;05/07/2022;574368;6211140
6798;75110180;9;751101809;MALLINGKIR;10,19431746;56,03941068;Malling Kirke (Aarhus Kom);50;05/07/2022;574409;6211109
6799;75110188;2;751101882;FLØJBRED;10,19383801;56,04177900;Fløjstrupvej/Bredgade;50;05/07/2022;574374;6211372
6800;75110190;1;751101901;HASLETORV;10,16315900;56,16767400;Hasle Torv/Viborgvej (Aarhus Kom);50;05/07/2022;572227;6225350
6801;75110190;2;751101902;HASLETORV;10,16447600;56,16669100;Hasle Torv/Viborgvej (Aarhus Kom);50;05/07/2022;572311;6225242
6802;75110190;3;751101903;HASLETORV;10,16269700;56,16715600;Hasle Torv/Ryhavevej (Aarhus Kom);50;05/07/2022;572199;6225292
6803;75110210;1;751102101;MØDALSVEJ;10,02905900;56,22320700;Mødalsvej/Hadstenvej (Favrskov Kom);50;05/07/2022;563808;6231398
6804;75110210;2;751102102;MØDALSVEJ;10,02869200;56,22305700;Mødalsvej/Hadstenvej (Favrskov Kom);50;05/07/2022;563785;6231381
6805;75110240;1;751102401;BJØRNØ;10,09515701;56,17523100;Bjørnøvænget/Anelystvej (Aarhus Kom);50;05/07/2022;567991;6226122
6806;75110240;2;751102402;BJØRNØ;10,09533900;56,17516500;Bjørnøvænget/Anelystvej (Aarhus Kom);50;05/07/2022;568003;6226115
6807;75110280;1;751102801;TRETOMMER;10,21901499;56,19259200;Tretommervej/Grenåvej (Aarhus Kom);50;05/07/2022;575646;6228183
6808;75110280;2;751102802;TRETOMMER;10,21831501;56,19207100;Tretommervej/Grenåvej (Aarhus Kom);50;05/07/2022;575604;6228124
6809;75110320;1;751103201;ALSTRUP;10,09434342;56,10508271;Alstrup Allé/Hovedvejen (Aarhus Kom);50;05/07/2022;568064;6218314
6810;75110320;2;751103202;ALSTRUP;10,09559000;56,10502200;Alstrup Allé/Hovedvejen (Aarhus Kom);50;05/07/2022;568142;6218309
6811;75110330;1;751103301;BAUNEGÅRD;10,08634600;56,10427000;Bavnegårdsvej/Hovedvejen (Aarhus Kom);50;05/07/2022;567568;6218216
6812;75110330;2;751103302;BAUNEGÅRD;10,08784100;56,10420300;Bavnegårdsvej/Hovedvejen (Aarhus Kom);50;05/07/2022;567662;6218210
6813;75110340;1;751103401;PILEGÅRD;10,07784000;56,10335000;Pilegårdsvej/Hovedvejen (Aarhus Kom);50;05/07/2022;567041;6218105
6814;75110340;2;751103402;PILEGÅRD;10,07965001;56,10332100;Pilegårdsvej/Hovedvejen (Aarhus Kom);50;05/07/2022;567154;6218104
6815;75110350;1;751103501;KOLTKIRKEV;10,06934900;56,10204400;Kolt Kirkevej/Hovedvejen (Aarhus Kom);50;05/07/2022;566515;6217952
6816;75110350;2;751103502;KOLTKIRKEV;10,07086200;56,10211900;Kolt Kirkevej/Hovedvejen (Aarhus Kom);50;05/07/2022;566609;6217961
6817;75110360;1;751103601;TORSHØJ;10,06093400;56,10030900;NEDLAGT 25/6-23 Torshøjvej/Hovedvejen (Aarhus Kom);50;05/07/2022;565995;6217750
6818;75110360;2;751103602;TORSHØJ;10,06238901;56,10050300;NEDLAGT 25/6-23 Torshøjvej/Hovedvejen (Aarhus Kom);50;05/07/2022;566085;6217773
6819;75111140;1;751111401;AGERTOFTEN;10,20724318;56,03825743;Agertoften/Ajstrupvej (Aarhus Kom);50;05/07/2022;575216;6210994
6820;75111140;2;751111402;AGERTOFTEN;10,20719109;56,03834643;Agertoften/Ajstrupvej (Aarhus Kom);50;05/07/2022;575213;6211004
6821;75114120;1;751141201;BORUMKIRKE;10,01003201;56,18748100;Borum Kirke (Aarhus Kom);50;05/07/2022;562686;6227405
6822;75114120;9;751141209;BORUMKIRKE;10,00997484;56,18752117;Borum Kirke (Aarhus Kom);50;05/07/2022;562683;6227409
6823;75115130;1;751151301;MALLINGST;10,19145485;56,03817023;Malling Station (bus) (Aarhus Kom);50;05/07/2022;574233;6210968
6824;75120010;1;751200101;EGÅHAVVEJ;10,27915000;56,21297500;Egå Havvej/Grenåvej (Aarhus Kom);50;05/07/2022;579336;6230519
6825;75120010;2;751200102;EGÅHAVVEJ;10,27771101;56,21216000;Egå Havvej/Grenåvej (Aarhus Kom);50;05/07/2022;579248;6230427
6826;75120011;1;751200111;TÅLFORVEJ;10,28495900;56,21942400;NEDLAGT 25/6 Tålforvej/Grenåvej (Aarhus Kom);50;05/07/2022;579682;6231244
6827;75120012;1;751200121;TOFTEGÅRD;10,28957199;56,22440700;Toftegårdsvej/Grenåvej (Aarhus Kom);50;05/07/2022;579958;6231803
6828;75120012;2;751200122;TOFTEGÅRD;10,28821200;56,22364000;Toftegårdsvej/Grenåvej (Aarhus Kom);50;05/07/2022;579875;6231717
6829;75120020;1;751200201;SPØRRING;10,14842500;56,29757400;Spørring/Gammel Landevej (Aarhus Kom);50;05/07/2022;571071;6239792
6830;75120020;2;751200202;SPØRRING;10,14817100;56,29754900;Spørring/Gammel Landevej (Aarhus Kom);50;05/07/2022;571055;6239789
6831;75120021;1;751200211;MOSEGÅRD;10,14944300;56,29457400;Mosegårdsvangen/Gammel Landevej (Aarhus Kom);50;05/07/2022;571140;6239459
6832;75120021;2;751200212;MOSEGÅRD;10,14930900;56,29450800;Mosegårdsvangen/Gammel Landevej (Aarhus Kom);50;05/07/2022;571132;6239451
6833;75120022;1;751200221;ÅGADE;10,14483901;56,29948300;Ågade/Gammel Landevej (Aarhus Kom);50;05/07/2022;570846;6240000
6834;75120022;2;751200222;ÅGADE;10,14484000;56,29927200;Ågade/Gammel Landevej (Aarhus Kom);50;05/07/2022;570846;6239977
6835;75120030;1;751200301;SKEJBYVEJ;10,18162299;56,20062300;Skejbyvej/Randersvej (Aarhus Kom);50;05/07/2022;573311;6229036
6836;75120030;2;751200302;SKEJBYVEJ;10,18182602;56,19956085;Skejbyvej/Randersvej (Aarhus Kom);50;05/07/2022;573325;6228918
6837;75120040;1;751200401;MARIENLUND;10,21885215;56,17677625;Marienlund/Marienlunds Allé (Aarhus Kom);50;05/07/2022;575667;6226423
6838;75120040;2;751200402;MARIENLUND;10,21861899;56,17718900;Marienlund/Marienlunds Allé (Aarhus Kom);50;05/07/2022;575652;6226468
6839;75120040;3;751200403;MARIENLUND;10,21915743;56,17705415;Marienlund/Marienlunds Allé (Aarhus Kom);50;05/07/2022;575686;6226454
6840;75120050;1;751200501;SILKRINGV;10,14293210;56,15360422;Åby Ringvej/Silkeborgvej (Aarhus Kom);50;05/07/2022;570997;6223763
6841;75120050;2;751200502;SILKRINGV;10,14470100;56,15346500;Åby Ringvej/Silkeborgvej (Aarhus Kom);50;05/07/2022;571107;6223750
6842;75120050;3;751200503;SILKRINGV;10,14391799;56,15401600;Silkeborgvej/Åby Ringvej (Aarhus Kom);50;05/07/2022;571057;6223810
6843;75120050;4;751200504;SILKRINGV;10,14363800;56,15311500;Silkeborgvej/Viby Ringvej (Aarhus Kom);50;05/07/2022;571042;6223709
6844;75120060;3;751200603;CITYVESTGU;10,13448500;56,15548800;City Vest/Gudrunsvej (Aarhus Kom);50;05/07/2022;570469;6223964
6845;75120060;4;751200604;CITYVESTGU;10,13479700;56,15529700;City Vest/Gudrunsvej (Aarhus Kom);50;05/07/2022;570488;6223943
6846;75120100;1;751201001;SABROKORS;10,02047600;56,21124000;Sabro Korsvej/Viborgvej (Aarhus Kom);50;05/07/2022;563295;6230058
6847;75120100;2;751201002;SABROKORS;10,02219401;56,21068600;Sabro Korsvej/Viborgvej (Aarhus Kom);50;05/07/2022;563403;6229998
6848;75120101;1;751201011;DAMVEJ;10,02822201;56,20964000;Damvej/Viborgvej (Aarhus Kom);50;05/07/2022;563779;6229887
6849;75120101;2;751201012;DAMVEJ;10,02952000;56,20919400;Damvej/Viborgvej (Aarhus Kom);50;05/07/2022;563860;6229839
6850;75120102;1;751201021;UREBJERG;10,00454201;56,21435600;Urebjergvej/Viborgvej (Aarhus Kom);50;05/07/2022;562302;6230391
6851;75120102;2;751201022;UREBJERG;9,99929200;56,21443100;Urebjergvej/Viborgvej (Aarhus Kom);50;05/07/2022;561976;6230394
6852;75120160;1;751201601;ÅRSLEVKRO;10,03859139;56,15349416;Årslev Kro/Silkeborgvej (Aarhus Kom);50;05/07/2022;564516;6223648
6853;75120160;2;751201602;ÅRSLEVKRO;10,03961600;56,15334300;Årslev Kro/Silkeborgvej (Aarhus Kom);50;05/07/2022;564580;6223633
6854;75120170;1;751201701;LANGKÆR;10,10908700;56,18341300;Langkær/Viborgvej (Aarhus Kom);50;05/07/2022;568841;6227046
6855;75120170;2;751201702;LANGKÆR;10,11041099;56,18293700;Langkær/Viborgvej (Aarhus Kom);50;05/07/2022;568924;6226995
6856;75120180;1;751201801;VIBORINGV;10,15594100;56,17160600;Hasle Ringvej/Viborgvej (Aarhus Kom);50;05/07/2022;571771;6225780
6857;75120180;2;751201802;VIBORINGV;10,15693200;56,17064600;Hasle Ringvej/Viborgvej (Aarhus Kom);50;05/07/2022;571835;6225674
6858;75120180;3;751201803;VIBORINGV;10,15576400;56,17092500;Viborgvej/Åby Ringvej (Aarhus Kom);50;05/07/2022;571762;6225704
6859;75120180;4;751201804;VIBORINGV;10,15716900;56,17123100;Viborgvej/Hasle Ringvej (Aarhus Kom);50;05/07/2022;571848;6225740
6860;75120190;1;751201901;VANDTÅRNET;10,19737200;56,18295800;Vandtårnet/Randersvej (Aarhus Kom);50;05/07/2022;574322;6227087
6861;75120190;2;751201902;VANDTÅRNET;10,19772252;56,18143987;Vandtårnet/Randersvej (Aarhus Kom);50;05/07/2022;574346;6226919
6862;75120190;4;751201904;VANDTÅRNET;10,19801053;56,18251016;Vandtårnet/Randersvej (Aarhus Kom);50;05/07/2022;574362;6227038
6863;75120220;1;751202201;BOGENHØJ;10,14339800;56,29893400;Bogenhøjvej/Randersvej (Aarhus Kom);50;05/07/2022;570758;6239938
6864;75120220;2;751202202;BOGENHØJ;10,14303500;56,29891700;Bogenhøjvej/Randersvej (Aarhus Kom);50;05/07/2022;570735;6239936
6865;75120221;1;751202211;SPØRRINLDV;10,14631801;56,29443800;Spørring/Randersvej (Aarhus Kom);50;05/07/2022;570947;6239440
6866;75120221;2;751202212;SPØRRINLDV;10,14610200;56,29428500;Spørring/Randersvej (Aarhus Kom);50;05/07/2022;570933;6239423
6867;75120240;1;751202401;SKEJBYGÅRD;10,18715700;56,19342100;Skejbygårdsvej/Randersvej (Aarhus Kom);50;05/07/2022;573668;6228241
6868;75120240;2;751202402;SKEJBYGÅRD;10,18716600;56,19262800;Skejbygårdsvej/Randersvej (Aarhus Kom);50;05/07/2022;573670;6228153
6869;75120240;3;751202403;SKEJBYGÅRD;10,18778100;56,19309000;Randersvej/Skejbygårdsvej (Aarhus Kom);50;05/07/2022;573707;6228205
6870;75120240;4;751202404;SKEJBYGÅRD;10,18646299;56,19294700;Randersvej/Skejbygårdsvej (Aarhus Kom);50;05/07/2022;573626;6228187
6871;75120250;2;751202502;DUSAGER;10,18415300;56,19662100;Dusager/Randersvej (Aarhus Kom);50;05/07/2022;573475;6228594
6872;75130010;1;751300101;SKOVLUND;10,30091300;56,24536600;Skovlundvej/Grenåvej (Aarhus Kom);50;05/07/2022;580617;6234149
6873;75130010;2;751300102;SKOVLUND;10,30004700;56,24461200;Skovlundvej/Grenåvej (Aarhus Kom);50;05/07/2022;580565;6234064
6874;75130020;1;751300201;SKÆRING;10,29491200;56,23089500;Skæring Havvej/Grenåvej (Aarhus Kom);50;05/07/2022;580276;6232532
6875;75130020;2;751300202;SKÆRING;10,29367900;56,23019600;Skæring Havvej/Grenåvej (Aarhus Kom);50;05/07/2022;580201;6232452
6876;75130021;1;751300211;PLANTESKO;10,29852499;56,23856500;NEDLAGT 25/6-23 Planteskolen/Grenåvej (Aarhus Kom);50;05/07/2022;580483;6233390
6877;75130030;1;751300301;TRIGERAN;10,15535300;56,25323600;Trige/Randersvej (Aarhus Kom);50;05/07/2022;571583;6234864
6878;75130030;2;751300302;TRIGERAN;10,15502501;56,25258500;Trige/Randersvej (Aarhus Kom);50;05/07/2022;571564;6234792
6879;75130050;1;751300501;TAGEHANSEN;10,18510196;56,16040195;Tage-Hansens Gade/Viborgvej (Aarhus Kom);50;05/07/2022;573603;6224564
6880;75130060;1;751300601;ÅRHBANPFLY;10,20493901;56,15064679;Aarhus Banegårdsplads/Banegårdspladsen (Flybus);50;05/07/2022;574854;6223500
6881;75130070;1;751300701;PARKALLE;10,20336130;56,15177032;Park Allé/Rådhuset (Aarhus Kom);100;05/07/2022;574754;6223623
6882;75130070;2;751300702;PARKALLE;10,20314522;56,15170629;Park Allé/Rådhuset (Aarhus Kom);100;05/07/2022;574741;6223616
6883;75130090;1;751300901;HJPLADS;10,18830101;56,14357900;Harald Jensens Plads/Skanderborgvej (Aarhus Kom);50;05/07/2022;573834;6222695
6884;75130090;2;751300902;HJPLADS;10,19006100;56,14409300;Harald Jensens Plads/Skanderborgvej (Aarhus Kom);50;05/07/2022;573943;6222754
6885;75130090;3;751300903;HJPLADS;10,19000986;56,14374433;Harald Jensens Plads/Søndre Ringgade (Aarhus Kom);50;05/07/2022;573940;6222715
6886;75130090;4;751300904;HJPLADS;10,18952331;56,14350382;Harald Jensens Plads/Søndre Ringgade (Aarhus Kom);50;05/07/2022;573910;6222688
6887;75130100;1;751301001;UNIRINGG;10,20457500;56,17228600;Aarhus Universitet/Randersvej;50;05/07/2022;574790;6225907
6888;75130100;2;751301002;UNIRINGG;10,20445299;56,17123300;Aarhus Universitet/Randersvej;50;05/07/2022;574784;6225790
6889;75130100;3;751301003;UNIRINGG;10,20387699;56,17172100;Aarhus Universitet/Nordre Ringgade;50;05/07/2022;574747;6225844
6890;75130100;4;751301004;UNIRINGG;10,20550699;56,17165000;Aarhus Universitet/Nordre Ringgade;50;05/07/2022;574849;6225838
6891;75130120;1;751301201;NØRREPORT;10,21083701;56,16288900;Nørreport/Nørrebrogade (Aarhus Kom);50;05/07/2022;575197;6224868
6892;75130120;2;751301202;NØRREPORT;10,21162400;56,16121700;Nørreport (Aarhus Kom);50;05/07/2022;575249;6224683
6893;75130120;3;751301203;NØRREPORT;10,21075701;56,16174300;Nørreport/Nørregade (Aarhus Kom);50;05/07/2022;575194;6224741
6894;75130120;4;751301204;NØRREPORT;10,21170800;56,16220700;Nørreport/Knudrisgade (Aarhus Kom);50;05/07/2022;575252;6224794
6895;75130120;5;751301205;NØRREPORT;10,21033981;56,16141767;Nørreport/Hjelmensgade (Aarhus Kom);50;05/07/2022;575169;6224704
6896;75130130;1;751301301;KÆRSVINGET;10,05860381;56,19168831;Kærsvinget/Borumvej (Aarhus Kom);50;26/02/2021;565694;6227918
6897;75130130;2;751301302;KÆRSVINGET;10,05877286;56,19149200;Kærsvinget/Borumvej (Aarhus Kom);50;26/02/2021;565705;6227896
6898;75130140;1;751301401;MUNDELSTRU;10,06568701;56,19785300;Mundelstrup/Gl. Viborgvej (Aarhus Kom);50;05/07/2022;566123;6228611
6899;75130140;2;751301402;MUNDELSTRU;10,06752500;56,19692400;Mundelstrup/Gl. Viborgvej (Aarhus Kom);50;05/07/2022;566238;6228509
6900;75130160;2;751301602;GRYDHØJ;10,08838878;56,18664004;Grydhøjparken/Viborgvej (Aarhus Kom);50;05/07/2022;567551;6227385
6901;75130170;1;751301701;SKÅDESKOLE;10,20675000;56,10416700;Skåde Skole/Oddervej (Aarhus Kom);50;05/07/2022;575057;6218329
6902;75130170;2;751301702;SKÅDESKOLE;10,20728599;56,10317200;Skåde Skole/Oddervej (Aarhus Kom);50;05/07/2022;575092;6218219
6903;75130180;1;751301801;MOTORVIBO;10,07463499;56,19418800;Motorvejen/Gl. Viborgvej (Aarhus Kom);50;05/07/2022;566684;6228212
6904;75130180;2;751301802;MOTORVIBO;10,07545800;56,19359000;Motorvejen/Gl. Viborgvej (Aarhus Kom);50;05/07/2022;566736;6228146
6905;75140010;3;751400103;DIGTERPARK;10,14547200;56,15864300;Digterparken/Dr. Holsts Vej (Aarhus Kom);50;05/07/2022;571145;6224327
